8,Ireland,29/03/2004,4,0.64,0.928563171,0.105670222,0.06874126,0.020911581,0.0024471
8,Ireland,29/03/2004,5,1,0.932249169,0.718348038,0.078208823,0.02854622,0.00664775
8,Ireland,29/03/2004,6,0.88,1.626008867,0.238066778,0.091564145,0.090286506,0.003407038
8,Ireland,29/03/2004,7,0.88,0.772198582,0.624113475,0.018156028,0.266099291,0.052765957
8,Ireland,29/03/2004,8,0.88,1.377703521,0.180945267,0.029203192,0.152314687,0
8,Ireland,29/03/2004,9,0.88,0.258792003,1.770607829,0.212209442,0.033407695,0.058816364
8,Ireland,29/03/2004,10,0.88,1.227165439,0.82091324,0.059913002,0.069898503,0.033109817
8,Ireland,29/03/2004,11,0.88,0.18529996,0.180246325,0.126172428,0.047167263,0.026447358
8,Ireland,29/03/2004,12,0,1.322160802,0,0,0,0.003839198
8,Ireland,29/03/2004,13,0,0,2.539917153,0,0,0.010082847
8,Ireland,29/03/2004,14,0,0,0,0.105318707,0,0.515181293
8,Ireland,29/03/2004,15,0,0,0,0,0.011377523,0.060289143
8,Ireland,29/03/2004,16,0.64,1.526122054,0.164080831,0.019303627,0.043149284,0.005677537
8,Ireland,29/03/2004,17,0.64,0.398845574,1.910234531,0.0903788,0.008350215,0.026524213
8,Ireland,29/03/2004,18,0.64,0.505604582,0.526001833,0.247548454,0.036776861,0.03306827
8,Ireland,29/03/2004,19,0.64,0.552593023,0.342114043,0.005256261,0.109238819,0.012797853
8,Ireland,29/03/2004,20,1,0.885322623,0.791610492,0.090944262,0.040331803,0.00079082
8,Ireland,29/03/2004,21,0.88,1.195094361,0.614321199,0.11937873,0.097158601,0.008713776
8,Ireland,29/03/2004,22,0.88,0.937817296,0.49018595,0.077567887,0.021007969,0.298420897
8,Ireland,29/03/2004,23,0.88,1.023854903,0.21458917,0.051148651,0.112585825,0.003821451
8,Ireland,29/03/2004,24,0.88,0.541499364,1.739361594,0.011436626,0.007955914,0.045746503
8,Ireland,29/03/2004,25,0.88,0.497187822,1.96627066,0.033459538,0.018298185,0.124950462
8,Ireland,29/03/2004,26,0.88,0.106392,0.2072928,0.025004571,0.025004571,0.065306057
8,Ireland,29/03/2004,27,0,2.453338611,0,0,0,0.014161389
8,Ireland,29/03/2004,28,0,0,2.64116468,0,0,0.02583532
8,Ireland,29/03/2004,29,0,0,0,0.170964643,0,0.190702024
8,Ireland,29/03/2004,30,0,0,0,0,0.175927602,0.104072398
9,Italy,21/01/2003,1,0.64,0.806638709,0,0.008619777,0.007757799,0.048098354
9,Italy,21/01/2003,2,0.64,0,0,0,0,0
9,Italy,21/01/2003,3,0.64,0.271616483,0,0.192236503,0,0.018386737
9,Italy,21/01/2003,4,0.64,0.105393903,0,0.022654307,0.015265969,0.03439736
9,Italy,21/01/2003,5,1,0.253418274,0,0.061660372,0.003597552,0.013218913
9,Italy,21/01/2003,6,0.88,0.801193443,0,0.030917476,0,0.026736014
9,Italy,21/01/2003,7,0.88,0.1695872,0,0.041545974,0,0.006935031
9,Italy,21/01/2003,8,0.88,0.357822454,0,0.029780793,0,0.041783698
9,Italy,21/01/2003,9,0.88,0.139912314,0,0.045657888,0.002884229,0.031073485
9,Italy,21/01/2003,10,0.88,0.19318877,0,0.007049077,0.003832936,0.005242751
9,Italy,21/01/2003,11,0.88,0.034569675,0,0.002792882,0.001365409,0.010830176
9,Italy,21/01/2003,12,0,0.263654165,0,0,0,0.006497946
9,Italy,21/01/2003,13,0,0,0,0,0,0
9,Italy,21/01/2003,14,0,0,0,0,0,0
9,Italy,21/01/2003,15,0,0,0,0,0,0
9,Italy,21/01/2003,16,0.64,0.788379598,0,0.025600414,0,0.024044588
9,Italy,21/01/2003,17,0.64,0,0,0,0,0
9,Italy,21/01/2003,18,0.64,0.116978952,0,0.055893922,0.002774558,0.022330718
9,Italy,21/01/2003,19,0.64,0.083255683,0,0.00840195,0.007098974,0.015770505
9,Italy,21/01/2003,20,1,0.091288893,0,0.010335985,0.001033598,0.037357202
9,Italy,21/01/2003,21,0.88,0.25201626,0,0.005991309,0,0.029738681
9,Italy,21/01/2003,22,0.88,0.380193175,0,0.015986959,0,0.054313311
9,Italy,21/01/2003,23,0.88,0.330591704,0,0.021455009,0.006574922,0.103122465
9,Italy,21/01/2003,24,0.88,0.053236119,0,0.014780949,0,0.011404799
9,Italy,21/01/2003,25,0.88,0.142878463,0,0.003329392,0.002901327,0.011272369
9,Italy,21/01/2003,26,0.88,0.140767393,0,0.036010263,0.008184151,0.035386709
9,Italy,21/01/2003,27,0,0.426684834,0,0,0,0.0242835
9,Italy,21/01/2003,28,0,0,0,0,0,0
